Date,Open,High,Low,Close,Adj Close,Volume
7/24/2017,37.645,38.110001,37.474998,38.022499,35.944683,85972800
7/25/2017,37.950001,38.459999,37.950001,38.185001,36.098316,75415600
7/26/2017,38.337502,38.482498,38.264999,38.365002,36.268467,63124000
7/27/2017,38.4375,38.497501,36.825001,37.639999,35.583088,129905200
7/28/2017,37.4725,37.557499,37.297501,37.375,35.332565,68854800
7/31/2017,37.474998,37.5825,37.032501,37.182499,35.150578,79383600
8/1/2017,37.275002,37.555,37.102501,37.512501,35.462555,141474400
8/2/2017,39.82,39.9375,39.040001,39.285,37.138187,279747200
8/3/2017,39.262501,39.302502,38.755001,38.892502,36.767136,108389200
8/4/2017,39.017502,39.349998,38.922501,39.0975,36.960945,82239600
8/7/2017,39.264999,39.73,39.1675,39.702499,37.532883,87481200
8/8/2017,39.650002,40.4575,39.567501,40.02,37.833012,144823600
8/9/2017,39.814999,40.317501,39.7775,40.264999,38.06464,104526000
8/10/2017,39.974998,40,38.657501,38.830002,36.852211,163217200
8/11/2017,39.150002,39.642502,39.017502,39.369999,37.364693,105028400
8/14/2017,39.830002,40.052502,39.6875,39.962502,37.927025,88490800
8/15/2017,40.165001,40.549999,40.035,40.400002,38.342243,117862000
8/16/2017,40.485001,40.627499,40.037498,40.237499,38.188023,110686400
8/17/2017,40.130001,40.177502,39.459999,39.465,37.454868,111762400
8/18/2017,39.465,39.875,39.18,39.375,37.369453,109712400
8/21/2017,39.375,39.4725,38.7775,39.302502,37.300648,105474000
8/22/2017,39.557499,40,39.505001,39.945,37.910412,86418400
8/23/2017,39.767502,40.1175,39.720001,39.994999,37.957867,77596400
8/24/2017,40.107498,40.185001,39.637501,39.817501,37.789413,79275600
8/25/2017,39.912498,40.139999,39.817501,39.965,37.929398,101920400
8/28/2017,40.035,40.5,39.982498,40.3675,38.311394,103864000
8/29/2017,40.025002,40.779999,40,40.727501,38.653053,118067600
8/30/2017,40.950001,40.9725,40.6525,40.837502,38.757462,109078400
8/31/2017,40.91,41.130001,40.869999,41,38.911686,107140400
9/1/2017,41.200001,41.235001,40.907501,41.012501,38.92355,66364400
9/5/2017,40.9375,41.0625,40.139999,40.52,38.456127,117874000
9/6/2017,40.677502,40.747501,40.130001,40.477501,38.415794,86606800
9/7/2017,40.522499,40.560001,40.09,40.314999,38.26157,87714000
9/8/2017,40.215,40.287498,39.6325,39.657501,37.637554,114446000
9/11/2017,40.125,40.512501,39.9725,40.375,38.318516,126323200
9/12/2017,40.6525,40.990002,39.692501,40.215,38.166656,286856000
9/13/2017,39.967499,39.990002,39.477501,39.912498,37.879562,179629600
9/14/2017,39.747501,39.849998,39.522499,39.57,37.554516,95042800
9/15/2017,39.6175,40.2425,39.5,39.970001,37.934143,196458400
9/18/2017,40.0275,40.125,39.5,39.6675,37.647045,113077600
9/19/2017,39.877499,39.942501,39.610001,39.682499,37.661285,83242400
9/20/2017,39.474998,39.564999,38.4575,39.017502,37.030159,211805600
9/21/2017,38.950001,38.950001,38.1875,38.3475,36.394283,150046800
9/22/2017,37.884998,38.067501,37.639999,37.9725,36.03838,186581600
9/25/2017,37.497501,37.9575,37.290001,37.637501,35.720444,177549200
9/26/2017,37.945,38.48,37.922501,38.285,36.334972,146640000
9/27/2017,38.450001,38.68,38.384998,38.557499,36.59359,102016800
9/28/2017,38.4725,38.57,38.174999,38.32,36.368179,88022000
9/29/2017,38.302502,38.532501,38,38.529999,36.56749,105199200
10/2/2017,38.564999,38.612499,38.18,38.452499,36.493935,74795200
10/3/2017,38.502499,38.772499,38.477501,38.619999,36.652905,64921200
10/4/2017,38.407501,38.465,38.115002,38.369999,36.41563,80655200
10/5/2017,38.544998,38.860001,38.512501,38.8475,36.868809,85135200
10/6/2017,38.7425,38.872501,38.639999,38.825001,36.847458,69630400
10/9/2017,38.952499,39.182499,38.872501,38.959999,36.975586,65051600
10/10/2017,39.014999,39.5,38.775002,38.974998,36.989822,62468000
10/11/2017,38.9925,39.244999,38.9375,39.137501,37.144051,67622400
10/12/2017,39.087502,39.342499,38.932499,39,37.01355,64500400
10/13/2017,39.182499,39.32,39.102501,39.247501,37.248447,65576800
10/16/2017,39.474998,40,39.412498,39.970001,37.934143,96486000
10/17/2017,39.945,40.217499,39.807499,40.1175,38.074127,75989200
10/18/2017,40.105,40.177502,39.900002,39.939999,37.905674,65496800
10/19/2017,39.1875,39.27,38.755001,38.994999,37.008801,170336800
10/20/2017,39.1525,39.4375,38.990002,39.0625,37.072861,95896400
10/23/2017,39.2225,39.422501,38.875,39.0425,37.053886,87937200
10/24/2017,39.072498,39.355,39.049999,39.275002,37.274532,71028800
10/25/2017,39.227501,39.387501,38.817501,39.102501,37.110828,84828400
10/26/2017,39.307499,39.4575,39.195,39.352501,37.348099,68002000
10/27/2017,39.822498,40.900002,39.674999,40.762501,38.686283,177816800
10/30/2017,40.9725,42.017502,40.93,41.68,39.557041,178803200
10/31/2017,41.974998,42.412498,41.735001,42.259998,40.107502,144187200
11/1/2017,42.467499,42.485001,41.4025,41.7225,39.597378,134551200
11/2/2017,41.650002,42.125,41.32,42.0275,39.886841,165573600
11/3/2017,43.5,43.564999,42.779999,43.125,40.928444,237594400
11/6/2017,43.092499,43.747501,42.93,43.5625,41.343655,140105200
11/7/2017,43.477501,43.8125,43.400002,43.702499,41.476528,97446000
11/8/2017,43.665001,44.060001,43.5825,44.060001,41.815819,97638000
11/9/2017,43.7775,44.025002,43.285,43.970001,41.730396,117930400
11/10/2017,43.7775,43.845001,43.567501,43.6675,41.592293,100582000
11/13/2017,43.375,43.625,43.349998,43.4925,41.425613,67928400
11/14/2017,43.259998,43.369999,42.794998,42.834999,40.799358,99130000
11/15/2017,42.4925,42.580002,42.095001,42.27,40.261208,116632400
11/16/2017,42.794998,42.967499,42.575001,42.775002,40.742207,94550000
11/17/2017,42.759998,42.8475,42.41,42.537498,40.515991,87598000
11/20/2017,42.572498,42.639999,42.389999,42.494999,40.47551,65049600
11/21/2017,42.695,43.424999,42.695,43.285,41.227978,100525200
11/22/2017,43.34,43.75,43.262501,43.740002,41.661358,102355600
11/24/2017,43.775002,43.875,43.662498,43.7425,41.663734,56106800
11/27/2017,43.762501,43.77,43.334999,43.522499,41.454185,82867200
11/28/2017,43.575001,43.717499,42.965,43.267502,41.211308,105715200
11/29/2017,43.157501,43.23,41.790001,42.369999,40.356449,166665600
11/30/2017,42.607498,43.035,42.110001,42.962502,40.920807,166108800
12/1/2017,42.487499,42.9175,42.125,42.762501,40.730305,159037200
12/4/2017,43.119999,43.154999,42.407501,42.450001,40.432663,130169600
12/5/2017,42.264999,42.880001,42.099998,42.41,40.39455,109400800
12/6/2017,41.875,42.549999,41.615002,42.252499,40.244545,114240000
12/7/2017,42.2575,42.610001,42.227501,42.330002,40.318352,102693200
12/8/2017,42.622501,42.75,42.205002,42.342499,40.330261,93420800
12/11/2017,42.299999,43.2225,42.197498,43.1675,41.116055,141095200
12/12/2017,43.037498,43.0975,42.865002,42.924999,40.885075,77636800
12/13/2017,43.125,43.384998,43,43.067501,41.020813,95273600
12/14/2017,43.099998,43.282501,42.912498,43.055,41.008907,81906000
12/15/2017,43.407501,43.5425,43.115002,43.4925,41.425613,160677200
12/18/2017,43.720001,44.299999,43.715,44.105,42.008999,117684400
12/19/2017,43.7575,43.8475,43.522499,43.634998,41.561344,109745600
12/20/2017,43.717499,43.855,43.3125,43.587502,41.516106,93902400
12/21/2017,43.5425,44.005001,43.525002,43.752499,41.673248,83799600
12/22/2017,43.669998,43.855,43.625,43.752499,41.673248,65397600
12/26/2017,42.700001,42.8675,42.419998,42.642502,40.616009,132742000
12/27/2017,42.525002,42.695,42.427502,42.650002,40.623142,85992800
12/28/2017,42.75,42.962502,42.619999,42.77,40.737442,65920800
12/29/2017,42.630001,42.647499,42.305,42.307499,40.296932,103999600
1/2/2018,42.540001,43.075001,42.314999,43.064999,41.018425,102223600
1/3/2018,43.1325,43.637501,42.990002,43.057499,41.011284,118071600
1/4/2018,43.134998,43.3675,43.02,43.2575,41.201778,89738400
1/5/2018,43.360001,43.842499,43.262501,43.75,41.670879,94640000
1/8/2018,43.587502,43.9025,43.482498,43.587502,41.516106,82271200
1/9/2018,43.637501,43.764999,43.352501,43.5825,41.511326,86336000
1/10/2018,43.290001,43.575001,43.25,43.572498,41.501804,95839600
1/11/2018,43.647499,43.872501,43.622501,43.82,41.737549,74670800
1/12/2018,44.044998,44.34,43.912498,44.272499,42.168537,101672400
1/16/2018,44.474998,44.8475,44.035,44.047501,41.954235,118263600
1/17/2018,44.037498,44.8125,43.767502,44.775002,42.64716,137547200
1/18/2018,44.842499,45.025002,44.5625,44.814999,42.685257,124773600
1/19/2018,44.6525,44.895,44.352501,44.615002,42.49477,129700400
1/22/2018,44.325001,44.445,44.150002,44.25,42.147114,108434400
1/23/2018,44.325001,44.860001,44.205002,44.259998,42.156639,130756400
1/24/2018,44.3125,44.325001,43.299999,43.555,41.485146,204420400
1/25/2018,43.627499,43.737499,42.6325,42.7775,40.744595,166116000
1/26/2018,43,43,42.514999,42.877499,40.839836,156572000
1/29/2018,42.540001,42.540001,41.767502,41.990002,39.99453,202561600
1/30/2018,41.3825,41.842499,41.174999,41.7425,39.758778,184192800
1/31/2018,41.717499,42.110001,41.625,41.857498,39.868305,129915600
2/1/2018,41.7925,42.154999,41.689999,41.945,39.951653,188923200
2/2/2018,41.5,41.700001,40.025002,40.125,38.218136,346375200
2/5/2018,39.775002,40.970001,39,39.122501,37.263283,290954000
2/6/2018,38.7075,40.93,38.5,40.7575,38.820587,272975200
2/7/2018,40.772499,40.849998,39.767502,39.884998,37.989555,206434400
2/8/2018,40.072498,40.25,38.7575,38.787498,36.944202,217562000
2/9/2018,39.267502,39.4725,37.560001,39.102501,37.396091,282690400
2/12/2018,39.625,40.9725,39.377499,40.677502,38.902363,243278000
2/13/2018,40.487499,41.1875,40.412498,41.084999,39.292068,130196800
2/14/2018,40.759998,41.884998,40.720001,41.842499,40.01651,162579600
2/15/2018,42.447498,43.272499,42.25,43.247501,41.360203,204588800
2/16/2018,43.09,43.705002,42.942501,43.107498,41.226307,160704400
2/20/2018,43.012501,43.564999,42.855,42.962502,41.087646,135722000
2/21/2018,43.2075,43.529999,42.752499,42.767502,40.90115,149886400
2/22/2018,42.950001,43.487499,42.927502,43.125,41.243053,123967600
2/23/2018,43.4175,43.912498,43.384998,43.875,41.960316,135249600
2/26/2018,44.087502,44.8475,44.052502,44.7425,42.789955,152648800
2/27/2018,44.775002,45.119999,44.540001,44.5975,42.651287,155712400
2/28/2018,44.814999,45.154999,44.512501,44.529999,42.586735,151128400
3/1/2018,44.634998,44.945,43.165001,43.75,41.840775,195208000
3/2/2018,43.200001,44.075001,43.112499,44.052502,42.13007,153816000
3/5/2018,43.802502,44.435001,43.630001,44.205002,42.275909,113605600
3/6/2018,44.477501,44.5625,44.032501,44.1675,42.240055,95154000
3/7/2018,43.735001,43.962502,43.567501,43.7575,41.847946,126814000
3/8/2018,43.869999,44.279999,43.767502,44.235001,42.304604,95096400
3/9/2018,44.490002,45,44.3475,44.994999,43.031437,128740800
3/12/2018,45.072498,45.5975,45.052502,45.43,43.447453,128828400
3/13/2018,45.647499,45.875,44.810001,44.9925,43.029057,126774000
3/14/2018,45.080002,45.130001,44.452499,44.610001,42.663246,117473600
3/15/2018,44.625,45.060001,44.517502,44.662498,42.713448,90975200
3/16/2018,44.662498,44.779999,44.404999,44.505001,42.562824,157618800
3/19/2018,44.330002,44.3675,43.415001,43.825001,41.912495,133787200
3/20/2018,43.810001,44.200001,43.735001,43.810001,41.898159,78597600
3/21/2018,43.759998,43.772499,42.814999,42.817501,40.948975,148219600
3/22/2018,42.5,43.169998,42.150002,42.212502,40.370373,165963200
3/23/2018,42.0975,42.48,41.235001,41.235001,39.435535,164115200
3/26/2018,42.017502,43.275002,41.610001,43.192501,41.307594,150164800
3/27/2018,43.419998,43.787498,41.73,42.084999,40.248428,163690400
3/28/2018,41.8125,42.505001,41.297501,41.619999,39.803726,166674000
3/29/2018,41.952499,42.9375,41.724998,41.945,40.11454,153594000
4/2/2018,41.66,42.235001,41.1175,41.669998,39.851543,150347200
4/3/2018,41.91,42.1875,41.220001,42.0975,40.260391,121112000
4/4/2018,41.220001,43.002499,41.192501,42.9025,41.030251,138422000
4/5/2018,43.145,43.557499,43.02,43.200001,41.314777,107732800
4/6/2018,42.7425,43.119999,42.049999,42.095001,40.257996,140021200
4/9/2018,42.470001,43.272499,42.462502,42.512501,40.657272,116070800
4/10/2018,43.25,43.5,42.8825,43.3125,41.422363,113634400
4/11/2018,43.057499,43.48,42.924999,43.110001,41.228691,89726400
4/12/2018,43.352501,43.75,43.259998,43.535,41.635159,91557200
4/13/2018,43.695,43.959999,43.462502,43.682499,41.776215,100497200
4/16/2018,43.7575,44.047501,43.7075,43.955002,42.036827,86313600
4/17/2018,44.122501,44.735001,44.102501,44.560001,42.615425,106421600
4/18/2018,44.452499,44.705002,44.220001,44.459999,42.519787,83018000
4/19/2018,43.439999,43.8475,43.165001,43.200001,41.314777,139235200
4/20/2018,42.650002,42.805,41.357498,41.43,39.622009,261964400
4/23/2018,41.7075,41.73,41.022499,41.310001,39.507256,146062000
4/24/2018,41.4175,41.5825,40.305,40.735001,38.957352,134768000
4/25/2018,40.654999,41.355,40.602501,40.912498,39.12709,113528400
4/26/2018,41.029999,41.432499,40.842499,41.055,39.263382,111852000
4/27/2018,41,41.0825,40.157501,40.580002,38.809109,142623200
4/30/2018,40.532501,41.814999,40.459999,41.314999,39.512032,169709600
5/1/2018,41.602501,42.299999,41.317501,42.275002,40.43013,214277600
5/2/2018,43.807499,44.4375,43.450001,44.142502,42.216137,266157600
5/3/2018,43.970001,44.375,43.610001,44.2225,42.292656,136272800
5/4/2018,44.5625,46.0625,44.5425,45.9575,43.951935,224805200
5/7/2018,46.294998,46.9175,46.1875,46.290001,44.269928,169805600
5/8/2018,46.247501,46.555,45.9175,46.512501,44.482719,113611200
5/9/2018,46.637501,46.849998,46.305,46.84,44.795929,92844800
5/10/2018,46.935001,47.592499,46.912498,47.509998,45.436687,111957200
5/11/2018,47.372501,47.514999,46.862499,47.147499,45.26387,104848800
5/14/2018,47.252499,47.3825,46.965,47.037498,45.158276,83115200
5/15/2018,46.695,46.767502,46.275002,46.610001,44.747852,94780800
5/16/2018,46.517502,47.115002,46.5,47.044998,45.16547,76732400
5/17/2018,47,47.227501,46.59,46.747501,44.879852,69176000
5/18/2018,46.797501,46.952499,46.532501,46.577499,44.71666,73190800
5/21/2018,47,47.317501,46.727501,46.907501,45.03347,73603200
5/22/2018,47.095001,47.220001,46.695,46.790001,44.920666,60962800
5/23/2018,46.587502,47.125,46.439999,47.09,45.208675,80233600
5/24/2018,47.192501,47.209999,46.552502,47.037498,45.158276,92936000
5/25/2018,47.057499,47.412498,46.912498,47.145,45.261475,69844000
5/29/2018,46.900002,47.1875,46.717499,46.974998,45.09827,90056400
5/30/2018,46.93,47,46.695,46.875,45.00227,74762000
5/31/2018,46.805,47.057499,46.535,46.717499,44.851059,109931200
6/1/2018,46.997501,47.564999,46.9375,47.560001,45.659901,93770000
6/4/2018,47.91,48.355,47.837502,47.9575,46.041519,105064800
6/5/2018,48.267502,48.485001,48.09,48.327499,46.39674,86264000
6/6/2018,48.407501,48.52,47.98,48.494999,46.557549,83734400
6/7/2018,48.535,48.549999,48.084999,48.365002,46.432735,85388800
6/8/2018,47.7925,48,47.442501,47.924999,46.010311,106627200
6/11/2018,47.837502,47.9925,47.552502,47.807499,45.897514,73234000
6/12/2018,47.8475,48.1525,47.787498,48.07,46.149525,67644400
6/13/2018,48.105,48.220001,47.610001,47.674999,45.770298,86553600
6/14/2018,47.887501,47.892502,47.555,47.700001,45.794304,86440400
6/15/2018,47.5075,47.540001,47.064999,47.209999,45.323883,246876800
6/18/2018,46.970001,47.305,46.799999,47.185001,45.299881,73939600
6/19/2018,46.285,46.5825,45.862499,46.422501,44.567841,134314000
6/20/2018,46.587502,46.799999,46.432499,46.625,44.762253,82514800
6/21/2018,46.8125,47.087502,46.235001,46.365002,44.512638,102847600
6/22/2018,46.529999,46.537498,46.174999,46.23,44.383034,108801600
6/25/2018,45.849998,46.23,45.182499,45.5425,43.723003,126652400
6/26/2018,45.747501,46.6325,45.634998,46.107498,44.265427,98276800
6/27/2018,46.307499,46.82,46.0075,46.040001,44.200623,101141200
6/28/2018,46.025002,46.552502,45.950001,46.375,44.522232,69460800
6/29/2018,46.572498,46.797501,45.727501,46.2775,44.428638,90950800
7/2/2018,45.955002,46.825001,45.855,46.794998,44.925457,70925200
7/3/2018,46.947498,46.987499,45.884998,45.98,44.143017,55819200
7/5/2018,46.314999,46.602501,46.07,46.349998,44.498238,66416800
7/6/2018,46.355,47.107498,46.299999,46.9925,45.11507,69940800
7/9/2018,47.375,47.669998,47.325001,47.645,45.741501,79026400
7/10/2018,47.677502,47.82,47.544998,47.587502,45.686298,63756400
7/11/2018,47.125,47.445,46.9025,46.970001,45.093475,75326000
7/12/2018,47.3825,47.852501,47.327499,47.7575,45.849506,72164400
7/13/2018,47.77,47.959999,47.724998,47.8325,45.921516,50055600
7/16/2018,47.880001,48.162498,47.605,47.727501,45.820709,60172400
7/17/2018,47.4375,47.967499,47.299999,47.862499,45.95031,62138000
7/18/2018,47.945,47.950001,47.482498,47.599998,45.698292,65573600
7/19/2018,47.422501,48.137501,47.422501,47.970001,46.053513,81147200
7/20/2018,47.945,48.107498,47.5425,47.860001,45.947906,82704800
7/23/2018,47.669998,47.990002,47.389999,47.9025,45.988712,63957600
7/24/2018,48.112499,48.415001,48.012501,48.25,46.322323,74791600
7/25/2018,48.264999,48.712502,48.107498,48.705002,46.759151,66839600
7/26/2018,48.6525,48.990002,48.4025,48.552502,46.612747,76304000
7/27/2018,48.747501,48.797501,47.525002,47.744999,45.837502,96096000
7/30/2018,47.974998,48.049999,47.267502,47.477501,45.580696,84118000
7/31/2018,47.575001,48.035,47.334999,47.572498,45.671902,157492000
8/1/2018,49.782501,50.439999,49.327499,50.375,48.362427,271742800
8/2/2018,50.145,52.095001,50.087502,51.8475,49.776096,249616000
8/3/2018,51.7575,52.185001,51.369999,51.997501,49.920116,133789600
8/6/2018,52,52.3125,51.767502,52.267502,50.179325,101701600
8/7/2018,52.330002,52.375,51.689999,51.7775,49.7089,102349600
8/8/2018,51.512501,51.952499,51.130001,51.8125,49.742504,90102000
8/9/2018,52.3825,52.445,51.799999,52.220001,50.133728,93970400
8/10/2018,51.84,52.275002,51.6675,51.8825,49.984406,98444800
8/13/2018,52.327499,52.737499,51.924999,52.217499,50.30714,103563600
8/14/2018,52.540001,52.639999,52.064999,52.4375,50.519089,82992000
8/15/2018,52.305,52.685001,52.0825,52.560001,50.637115,115230400
8/16/2018,52.9375,53.452499,52.8675,53.330002,51.378941,114001600
8/17/2018,53.360001,54.487499,53.290001,54.395,52.404968,141708000
8/20/2018,54.525002,54.794998,53.7775,53.865002,51.894367,121150800
8/21/2018,54.200001,54.297501,53.5075,53.759998,51.793209,104639200
8/22/2018,53.525002,54.09,53.459999,53.762501,51.795624,76072400
8/23/2018,53.662498,54.262501,53.650002,53.872501,51.901608,75532800
8/24/2018,54.150002,54.224998,53.7775,54.040001,52.062965,73905600
8/27/2018,54.287498,54.685001,54.0825,54.485001,52.491688,82100400
8/28/2018,54.752499,55.134998,54.73,54.924999,52.915585,91107200
8/29/2018,55.037498,55.872501,54.852501,55.744999,53.705589,109019200
8/30/2018,55.8125,57.064999,55.599998,56.2575,54.199337,195175200
8/31/2018,56.627499,57.217499,56.5,56.907501,54.825558,173360400
9/4/2018,57.102501,57.294998,56.657501,57.09,55.001373,109560400
9/5/2018,57.247501,57.4175,56.275002,56.717499,54.642506,133332000
9/6/2018,56.557499,56.837502,55.325001,55.775002,53.734486,137160000
9/7/2018,55.462502,56.342499,55.177502,55.325001,53.300957,150479200
9/10/2018,55.237499,55.462502,54.1175,54.5825,52.585617,158066000
